"","X.1","X","X.x","Site","CoreName_2","Extracted_IntervalStart_Depth_cm","Extracted_IntervalEnd_Depth_cm","Corrected_DBD_g_cm3","Corrected_Sample_Thickness_cm","Province","Region","OC_Per","Study","Percent.Sand.Fraction","Percent.Gravel.Fraction","Core.Number","Type","Coast","Percent.Silt.Fraction","SiteName2.x","Corrected_Midpoint_cm","SiteCode","Watercourse_NEAR_DIST.x","REI_SUM","REI_Scaled","REI_Raw","c_dens","estCfactorS","meanCF","sdCF","conversion","consistent.with.Matts.data","CF_final","corr_SD","corr_ED","corr_thickness","corr_segment_midpoint"
"284",289,289,289,"Sambro Deep","NS-SAd-1-SG-1",2,5,0.2,15.6,"NS","Atlantic",0.532,"Christensen",94,0,1,"SG","Atlantic",6,"Sambro Deep",18.2,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.001064,0.192307692307692,"0.192307692307692",0,"0.787610619","y",0.787610619,1.575221238,3.938053095,2.362831857,2.7566371665
"285",290,290,290,"Sambro Deep","NS-SAd-1-SG-1",5,10.8,0.2,30.2,"NS","Atlantic",0.849,"Christensen",88.8,0,1,"SG","Atlantic",11.1,"Sambro Deep",41.1,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.001698,0.192307692307692,"0.192307692307692",0,"0.787610619","y",0.787610619,3.938053095,8.5061946852,4.5681415902,6.2221238901
"286",291,291,291,"Sambro Deep","NS-SAd-2-SG-2",0,2,0.9,2.2,"NS","Atlantic",1.06,"Christensen",95.2,0,2,"SG","Atlantic",4.7,"Sambro Deep",1.1,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.00954,0,"0.895176301364137",0.00786791693505661,"0.954545455","y",0.954545455,0,1.90909091,1.90909091,0.954545455
"287",292,292,292,"Sambro Deep","NS-SAd-2-SG-2",10,20,0.9,11.3,"NS","Atlantic",0.744,"Christensen",89.2,0,2,"SG","Atlantic",10.8,"Sambro Deep",16.85,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.006696,0.892857142857143,"0.895176301364137",0.00786791693505661,"0.954545455","y",0.954545455,9.54545455,19.0909091,9.54545455,14.318181825
"288",293,293,293,"Sambro Deep","NS-SAd-2-SG-2",2,5,0.9,3.4,"NS","Atlantic",1.002,"Christensen",92.1,0,2,"SG","Atlantic",7.9,"Sambro Deep",3.9,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.009018,0.909090909090909,"0.895176301364137",0.00786791693505661,"0.954545455","y",0.954545455,1.90909091,4.772727275,2.863636365,3.3409090925
"289",294,294,294,"Sambro Deep","NS-SAd-2-SG-2",30,40,0.9,11.2,"NS","Atlantic",0.416,"Christensen",92.6,0,2,"SG","Atlantic",7.4,"Sambro Deep",39.3,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.003744,0.890207715133531,"0.895176301364137",0.00786791693505661,"0.954545455","y",0.954545455,28.63636365,38.1818182,9.54545455,33.409090925
"290",295,295,295,"Sambro Deep","NS-SAd-2-SG-2",40,48.5,0.9,9.6,"NS","Atlantic",0.676,"Christensen",90.6,0,2,"SG","Atlantic",9.3,"Sambro Deep",49.7,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.006084,0.89086859688196,"0.895176301364137",0.00786791693505661,"0.954545455","y",0.954545455,38.1818182,46.2954545675,8.1136363675,42.23863638375
"291",296,296,296,"Sambro Deep","NS-SAd-2-SG-2",5,10,0.9,5.6,"NS","Atlantic",0.715,"Christensen",86.8,0,2,"SG","Atlantic",13.2,"Sambro Deep",8.4,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.006435,0.892857142857143,"0.895176301364137",0.00786791693505661,"0.954545455","y",0.954545455,4.772727275,9.54545455,4.772727275,7.1590909125
"292",297,297,297,"Sambro Deep","NS-SAd-3-SG-3",0,2,0.8,2.5,"NS","Atlantic",0.083,"Christensen",94.6,0,3,"SG","Atlantic",5.4,"Sambro Deep",1.25,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.000664,0,"0.807442255333761",0.00564409188331689,"0.913793103","y",0.913793103,0,1.827586206,1.827586206,0.913793103
"293",298,298,298,"Sambro Deep","NS-SAd-3-SG-3",10,20,0.8,12.4,"NS","Atlantic",0.357,"Christensen",88.7,0,3,"SG","Atlantic",11.2,"Sambro Deep",18.5,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.002856,0.813008130081301,"0.807442255333761",0.00564409188331689,"0.913793103","y",0.913793103,9.13793103,18.27586206,9.13793103,13.706896545
"294",299,299,299,"Sambro Deep","NS-SAd-3-SG-3",2,5,0.8,3.7,"NS","Atlantic",0.384,"Christensen",94.1,0,3,"SG","Atlantic",5.8,"Sambro Deep",4.35,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.003072,0.8,"0.807442255333761",0.00564409188331689,"0.913793103","y",0.913793103,1.827586206,4.568965515,2.741379309,3.1982758605
"295",300,300,300,"Sambro Deep","NS-SAd-3-SG-3",39.3,46.7,0.8,9.1,"NS","Atlantic",0.396,"Christensen",94,0,3,"SG","Atlantic",6,"Sambro Deep",53.05,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.003168,0.810309278350515,"0.807442255333761",0.00564409188331689,"0.913793103","y",0.913793103,35.9120689479,42.6741379101,6.76206896220001,39.293103429
"296",301,301,301,"Sambro Deep","NS-SAd-3-SG-3",5,10,0.8,6.1,"NS","Atlantic",0.72,"Christensen",91.9,0,3,"SG","Atlantic",8.1,"Sambro Deep",9.25,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.00576,0.806451612903226,"0.807442255333761",0.00564409188331689,"0.913793103","y",0.913793103,4.568965515,9.13793103,4.568965515,6.8534482725
"297",302,302,302,"Sambro Deep","NS-SAd-4-BA-4",0,2,0.6,3.1,"NS","Atlantic",0.785,"Christensen",89.9,0,4,"BA","Atlantic",10.1,"Sambro Deep",1.55,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.00471,0,"0.646730605233581",0.0020049156996837,"0.787878788","y",0.787878788,0,1.575757576,1.575757576,0.787878788
"298",303,303,303,"Sambro Deep","NS-SAd-4-BA-4",10,20,0.6,15.4,"NS","Atlantic",0.808,"Christensen",90.4,0,4,"BA","Atlantic",9.7,"Sambro Deep",23.2,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.004848,0.645161290322581,"0.646730605233581",0.0020049156996837,"0.787878788","y",0.787878788,7.87878788,15.75757576,7.87878788,11.81818182
"299",304,304,304,"Sambro Deep","NS-SAd-4-BA-4",2,5,0.6,4.6,"NS","Atlantic",0.864,"Christensen",85.7,0,4,"BA","Atlantic",14.2,"Sambro Deep",5.4,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.005184,0.645161290322581,"0.646730605233581",0.0020049156996837,"0.787878788","y",0.787878788,1.575757576,3.93939394,2.363636364,2.757575758
"300",305,305,305,"Sambro Deep","NS-SAd-4-BA-4",20,28.5,0.6,13.2,"NS","Atlantic",0.758,"Christensen",91.2,0,4,"BA","Atlantic",8.9,"Sambro Deep",37.5,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.004548,0.647249190938511,"0.646730605233581",0.0020049156996837,"0.787878788","y",0.787878788,15.75757576,22.454545458,6.696969698,19.106060609
"301",306,306,306,"Sambro Deep","NS-SAd-4-BA-4",5,10,0.6,7.8,"NS","Atlantic",1.106,"Christensen",83.8,0,4,"BA","Atlantic",16.2,"Sambro Deep",11.6,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.006636,0.649350649350649,"0.646730605233581",0.0020049156996837,"0.787878788","y",0.787878788,3.93939394,7.87878788,3.93939394,5.90909091
"302",307,307,307,"Sambro Deep","NS-SAd-5-BA-5",0,2,0.7,2.7,"NS","Atlantic",0.65,"Christensen",96,0,5,"BA","Atlantic",4.1,"Sambro Deep",1.35,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.00455,0,"0.736655773420479",0.00272331154684102,"0.820224719","y",0.820224719,0,1.640449438,1.640449438,0.820224719
"303",308,308,308,"Sambro Deep","NS-SAd-5-BA-5",10,20,0.7,13.6,"NS","Atlantic",0.793,"Christensen",96.5,0,5,"BA","Atlantic",3.5,"Sambro Deep",20.4,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.005551,0.735294117647059,"0.736655773420479",0.00272331154684102,"0.820224719","y",0.820224719,8.20224719,16.40449438,8.20224719,12.303370785
"304",309,309,309,"Sambro Deep","NS-SAd-5-BA-5",2,5,0.7,4.1,"NS","Atlantic",0.252,"Christensen",100,0,5,"BA","Atlantic",0,"Sambro Deep",4.75,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.001764,0.740740740740741,"0.736655773420479",0.00272331154684102,"0.820224719","y",0.820224719,1.640449438,4.101123595,2.460674157,2.8707865165
"305",310,310,310,"Sambro Deep","NS-SAd-5-BA-5",20,28.7,0.7,11.9,"NS","Atlantic",0.502,"Christensen",97.3,0,5,"BA","Atlantic",2.7,"Sambro Deep",33.15,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.003514,0.735294117647059,"0.736655773420479",0.00272331154684102,"0.820224719","y",0.820224719,16.40449438,23.5404494353,7.1359550553,19.97247190765
"306",311,311,311,"Sambro Deep","NS-SAd-5-BA-5",5,10,0.7,6.8,"NS","Atlantic",0.562,"Christensen",95.4,0,5,"BA","Atlantic",4.5,"Sambro Deep",10.2,"SAd",23533.52887,1.59346e+50,0.327026712,17547.67307,0.003934,0.735294117647059,"0.736655773420479",0.00272331154684102,"0.820224719","y",0.820224719,4.101123595,8.20224719,4.101123595,6.1516853925
"307",312,312,312,"Sambro Shallow","NS-SAs-1-SG-1",0,2,0.8,2.6,"NS","Atlantic",0.799,"Christensen",94.6,0,1,"SG","Atlantic",5.4,"Sambro Shallow",1.3,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.006392,0,"0.778846153846154",0.0053751634074515,"0.868686869","n",0.868686869,0,1.737373738,1.737373738,0.868686869
"308",313,313,313,"Sambro Shallow","NS-SAs-1-SG-1",10,20,0.8,12.8,"NS","Atlantic",0.155,"Christensen",99.5,0,1,"SG","Atlantic",0.5,"Sambro Shallow",19.2,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.00124,0.78125,"0.778846153846154",0.0053751634074515,"0.868686869","n",0.868686869,8.68686869,17.37373738,8.68686869,13.030303035
"309",314,314,314,"Sambro Shallow","NS-SAs-1-SG-1",2,5,0.8,3.8,"NS","Atlantic",1.288,"Christensen",92.9,0,1,"SG","Atlantic",7,"Sambro Shallow",4.5,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.010304,0.769230769230769,"0.778846153846154",0.0053751634074515,"0.868686869","n",0.868686869,1.737373738,4.343434345,2.606060607,3.0404040415
"310",315,315,315,"Sambro Shallow","NS-SAs-1-SG-1",20,30,0.8,12.8,"NS","Atlantic",0.244,"Christensen",98.8,0,1,"SG","Atlantic",1.3,"Sambro Shallow",32,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.001952,0.78125,"0.778846153846154",0.0053751634074515,"0.868686869","n",0.868686869,17.37373738,26.06060607,8.68686869,21.717171725
"311",316,316,316,"Sambro Shallow","NS-SAs-1-SG-1",30,35,0.8,6.4,"NS","Atlantic",0.245,"Christensen",98.5,0,1,"SG","Atlantic",1.5,"Sambro Shallow",41.6,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.00196,0.78125,"0.778846153846154",0.0053751634074515,"0.868686869","n",0.868686869,26.06060607,30.404040415,4.343434345,28.2323232425
"312",317,317,317,"Sambro Shallow","NS-SAs-1-SG-1",5,10,0.8,6.4,"NS","Atlantic",0.555,"Christensen",98.9,0,1,"SG","Atlantic",1.2,"Sambro Shallow",9.6,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.00444,0.78125,"0.778846153846154",0.0053751634074515,"0.868686869","n",0.868686869,4.343434345,8.68686869,4.343434345,6.5151515175
"313",318,318,318,"Sambro Shallow","NS-SAs-2-SG-2",0,3.5,0.1,42.3,"NS","Atlantic",1.427,"Christensen",91.9,0,2,"SG","Atlantic",8.1,"Sambro Shallow",21.15,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.001427,0,"25",NA,"0.164705882","n",0,0,0,0,0
"314",319,319,319,"Sambro Shallow","NS-SAs-3-SG-3",0,5.6,0.1,49.6,"NS","Atlantic",0.633,"Christensen",94.2,0,3,"SG","Atlantic",5.8,"Sambro Shallow",24.8,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.000633,0,"25",NA,"0.18","n",0,0,0,0,0
"315",320,320,320,"Sambro Shallow","NS-SAs-4-BA-4",0,2,0.9,2.3,"NS","Atlantic",1.535,"Christensen",88.5,0,4,"BA","Atlantic",11.5,"Sambro Shallow",1.15,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.013815,0,"0.867691154422788",0.0037481259370315,"0.957446809","n",0.957446809,0,1.914893618,1.914893618,0.957446809
"316",321,321,321,"Sambro Shallow","NS-SAs-4-BA-4",10,16.5,0.9,7.5,"NS","Atlantic",0.568,"Christensen",97.6,4.8,4,"BA","Atlantic",0,"Sambro Shallow",15.25,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.005112,0.869565217391304,"0.867691154422788",0.0037481259370315,"0.957446809","n",0.957446809,9.57446809,15.7978723485,6.2234042585,12.68617021925
"317",322,322,322,"Sambro Shallow","NS-SAs-4-BA-4",2,5,0.9,3.5,"NS","Atlantic",0.338,"Christensen",98.9,2,4,"BA","Atlantic",0,"Sambro Shallow",4.05,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.003042,0.869565217391304,"0.867691154422788",0.0037481259370315,"0.957446809","n",0.957446809,1.914893618,4.787234045,2.872340427,3.3510638315
"318",323,323,323,"Sambro Shallow","NS-SAs-4-BA-4",2,5,0.9,3.5,"NS","Atlantic",2.073,"Christensen",98.9,2,4,"BA","Atlantic",0,"Sambro Shallow",4.05,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.018657,0.869565217391304,"0.867691154422788",0.0037481259370315,"0.957446809","n",0.957446809,1.914893618,4.787234045,2.872340427,3.3510638315
"319",324,324,324,"Sambro Shallow","NS-SAs-4-BA-4",5,10,0.9,5.7,"NS","Atlantic",0.288,"Christensen",97.7,4.6,4,"BA","Atlantic",0,"Sambro Shallow",8.65,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.002592,0.862068965517241,"0.867691154422788",0.0037481259370315,"0.957446809","n",0.957446809,4.787234045,9.57446809,4.787234045,7.1808510675
"320",325,325,325,"Sambro Shallow","NS-SAs-5-BA-5",0,2,0.2,11.09,"NS","Atlantic",0.303,"Christensen",99.1,0,5,"BA","Atlantic",0.9,"Sambro Shallow",5.545,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.000606,0,"0.869565217391304",NA,"0.350877193","n",0.350877193,0,0.701754386,0.701754386,0.350877193
"321",326,326,326,"Sambro Shallow","NS-SAs-5-BA-5",2,4.4,0.2,13.3,"NS","Atlantic",0.204,"Christensen",99.7,0,5,"BA","Atlantic",0.4,"Sambro Shallow",17.75,"SAs",23558.20146,2.80527e+41,0.184812561,10013.53126,0.000408,0.18018018018018,"0.869565217391304",NA,"0.350877193","n",0.350877193,0.701754386,1.5438596492,0.8421052632,1.1228070176
"322",327,327,327,"Sandy Island Exposed","BC-SIE-3-SG-3",0,2,1.103876475,2.5,"BC","Vancouver Island",0.312,"Christensen",95.3,0,3,"SG","Pacific",4.7,"Sandy Island",1.25,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.003444094602,0,"0.795238095238096",0.003174603174603,"Missing",NA,0.795238095238096,0,1.59047619047619,1.59047619047619,0.795238095238096
"323",328,328,328,"Sandy Island Exposed","BC-SIE-3-SG-3",10,20,1.626155001,12.6,"BC","Vancouver Island",0.07,"Christensen",100,0,3,"SG","Pacific",0,"Sandy Island",18.9,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0011383085007,0.793650793650794,"0.795238095238096",0.003174603174603,"Missing",NA,0.795238095238096,7.95238095238096,15.9047619047619,7.95238095238096,11.9285714285714
"324",329,329,329,"Sandy Island Exposed","BC-SIE-3-SG-3",2,5,1.204228882,3.8,"BC","Vancouver Island",0.168,"Christensen",98.7,0,3,"SG","Pacific",1.2,"Sandy Island",4.4,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00202310452176,0.8,"0.795238095238096",0.003174603174603,"Missing",NA,0.795238095238096,1.59047619047619,3.97619047619048,2.38571428571429,2.78333333333334
"325",330,330,330,"Sandy Island Exposed","BC-SIE-3-SG-3",20,29,1.581355704,11.3,"BC","Vancouver Island",0.087,"Christensen",97.5,0,3,"SG","Pacific",2.4,"Sandy Island",30.85,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00137577946248,0.793650793650794,"0.795238095238096",0.003174603174603,"Missing",NA,0.795238095238096,15.9047619047619,23.0619047619048,7.15714285714287,19.4833333333334
"326",331,331,331,"Sandy Island Exposed","BC-SIE-4-BA-4",20,30,1.207639276,13.2,"BC","Vancouver Island",0.03,"Christensen",100,0,4,"BA","Pacific",0,"Sandy Island",32.9,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0003622917828,0.760456273764259,"0.760866445806524",0.0048392126553822,"Missing",NA,0.760866445806524,15.2173289161305,22.8259933741957,7.60866445806524,19.0216611451631
"327",332,332,332,"Sandy Island Exposed","BC-SIE-4-BA-4",30,41.4,1.168931738,15,"BC","Vancouver Island",0.03,"Christensen",100,0,4,"BA","Pacific",0,"Sandy Island",47,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0003506795214,0.759493670886076,"0.760866445806524",0.0048392126553822,"Missing",NA,0.760866445806524,22.8259933741957,31.4998708563901,8.67387748219437,27.1629321152929
"328",333,333,333,"Sandy Island Exposed","BC-SIE-4-BA-4",5,10,1.197405045,6.6,"BC","Vancouver Island",0.043,"Christensen",100,0,4,"BA","Pacific",0,"Sandy Island",9.9,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00051488416935,0.757575757575758,"0.760866445806524",0.0048392126553822,"Missing",NA,0.760866445806524,3.80433222903262,7.60866445806524,3.80433222903262,5.70649834354893
"329",334,334,334,"Sandy Island Exposed","BC-SIE-5-BA-5",0,2,1.373089778,2.9,"BC","Vancouver Island",0.075,"Christensen",100,0,5,"BA","Pacific",0,"Sandy Island",1.45,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0010298173335,0,"0.695587769252369",0.00375072997752805,"Missing",NA,0.695587769252369,0,1.39117553850474,1.39117553850474,0.695587769252369
"330",335,335,335,"Sandy Island Exposed","BC-SIE-5-BA-5",10,20,1.15793326,14.4,"BC","Vancouver Island",0.028,"Christensen",100,0,5,"BA","Pacific",0,"Sandy Island",21.5,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0003242213128,0.699300699300699,"0.695587769252369",0.00375072997752805,"Missing",NA,0.695587769252369,6.95587769252369,13.9117553850474,6.95587769252369,10.4338165387855
"331",336,336,336,"Sandy Island Exposed","BC-SIE-5-BA-5",2,5,0.951904594,4.3,"BC","Vancouver Island",0.05,"Christensen",100.1,0,5,"BA","Pacific",0,"Sandy Island",5.05,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.000475952297,0.689655172413793,"0.695587769252369",0.00375072997752805,"Missing",NA,0.695587769252369,1.39117553850474,3.47793884626185,2.08676330775711,2.43455719238329
"332",337,337,337,"Sandy Island Exposed","BC-SIE-5-BA-5",20,30,0.941211967,14.3,"BC","Vancouver Island",0.028,"Christensen",99.9,0,5,"BA","Pacific",0,"Sandy Island",35.85,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00026353935076,0.696864111498258,"0.695587769252369",0.00375072997752805,"Missing",NA,0.695587769252369,13.9117553850474,20.8676330775711,6.95587769252369,17.3896942313092
"333",338,338,338,"Sandy Island Exposed","BC-SIE-5-BA-5",30,42.3,1.20538537,17.7,"BC","Vancouver Island",0.025,"Christensen",100.1,0,5,"BA","Pacific",0,"Sandy Island",51.85,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0003013463425,0.697674418604651,"0.695587769252369",0.00375072997752805,"Missing",NA,0.695587769252369,20.8676330775711,29.4233626393752,8.55572956180414,25.1454978584731
"334",339,339,339,"Sandy Island Exposed","BC-SIE-5-BA-5",5,10,1.223653796,7.1,"BC","Vancouver Island",0.045,"Christensen",100,0,5,"BA","Pacific",0,"Sandy Island",10.75,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.0005506442082,0.694444444444444,"0.695587769252369",0.00375072997752805,"Missing",NA,0.695587769252369,3.47793884626185,6.95587769252369,3.47793884626185,5.21690826939277
"335",340,340,340,"Sandy Island Exposed","BC-SIE-3-SG-3",5,10,1.428126251,6.3,"BC","Vancouver Island",0.077,"Christensen",100,0,3,"SG","Pacific",0,"Sandy Island",9.45,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00109965721327,0.793650793650794,"0.795238095238096",0.003174603174603,"Missing",NA,0.795238095238096,3.97619047619048,7.95238095238096,3.97619047619048,5.96428571428572
"336",341,341,341,"Sandy Island Exposed","BC-SIE-4-BA-4",0,2,1.157747399,2.6,"BC","Vancouver Island",0.062,"Christensen",100,0,4,"BA","Pacific",0,"Sandy Island",1.3,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00071780338738,0,"0.760866445806524",0.0048392126553822,"Missing",NA,0.760866445806524,0,1.52173289161305,1.52173289161305,0.760866445806524
"337",342,342,342,"Sandy Island Exposed","BC-SIE-4-BA-4",10,20,1.291645257,13.1,"BC","Vancouver Island",0.032,"Christensen",100,0,4,"BA","Pacific",0,"Sandy Island",19.75,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00041332648224,0.757575757575758,"0.760866445806524",0.0048392126553822,"Missing",NA,0.760866445806524,7.60866445806524,15.2173289161305,7.60866445806524,11.4129966870979
"338",343,343,343,"Sandy Island Exposed","BC-SIE-4-BA-4",2,5,1.162722373,4,"BC","Vancouver Island",0.058,"Christensen",100,0,4,"BA","Pacific",0,"Sandy Island",4.6,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00067437897634,0.769230769230769,"0.760866445806524",0.0048392126553822,"Missing",NA,0.760866445806524,1.52173289161305,3.80433222903262,2.28259933741957,2.66303256032283
"339",344,344,344,"Sandy Island Exposed","BC-SIE-1-SG-1",0,2,1.134745688,2.8,"BC","Vancouver Island",0.075,"Christensen",100,0,1,"SG","Pacific",0,"Sandy Island",1.4,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.000851059266,0,"0.714285714285714",0,"Missing",NA,0.714285714285714,0,1.42857142857143,1.42857142857143,0.714285714285714
"340",345,345,345,"Sandy Island Exposed","BC-SIE-1-SG-1",10,20,1.141161211,14,"BC","Vancouver Island",0.048,"Christensen",99.9,0,1,"SG","Pacific",0,"Sandy Island",21,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00054775738128,0.714285714285714,"0.714285714285714",0,"Missing",NA,0.714285714285714,7.14285714285714,14.2857142857143,7.14285714285714,10.7142857142857
"341",346,346,346,"Sandy Island Exposed","BC-SIE-1-SG-1",2,5,1.696103979,4.2,"BC","Vancouver Island",0.059,"Christensen",100.1,0,1,"SG","Pacific",0,"Sandy Island",4.9,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00100070134761,0.714285714285714,"0.714285714285714",0,"Missing",NA,0.714285714285714,1.42857142857143,3.57142857142857,2.14285714285714,2.5
"342",347,347,347,"Sandy Island Exposed","BC-SIE-1-SG-1",20,30,1.598668218,14,"BC","Vancouver Island",0.058,"Christensen",100.1,0,1,"SG","Pacific",0,"Sandy Island",35,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00092722756644,0.714285714285714,"0.714285714285714",0,"Missing",NA,0.714285714285714,14.2857142857143,21.4285714285714,7.14285714285714,17.8571428571429
"343",348,348,348,"Sandy Island Exposed","BC-SIE-1-SG-1",30,35,1.583832321,7,"BC","Vancouver Island",0.065,"Christensen",99.9,0,1,"SG","Pacific",0,"Sandy Island",45.5,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00102949100865,0.714285714285714,"0.714285714285714",0,"Missing",NA,0.714285714285714,21.4285714285714,25,3.57142857142857,23.2142857142857
"344",349,349,349,"Sandy Island Exposed","BC-SIE-1-SG-1",5,10,1.077807918,7,"BC","Vancouver Island",0.061,"Christensen",100,0,1,"SG","Pacific",0,"Sandy Island",10.5,"SIe",32635.46911,5.40868e+68,0.457362703,24452.5404,0.00065746282998,0.714285714285714,"0.714285714285714",0,"Missing",NA,0.714285714285714,3.57142857142857,7.14285714285714,3.57142857142857,5.35714285714285
"345",350,350,350,"Sooke","BC-SOO-1-SG-1",0,2,1.063072263,3.6,"BC","Vancouver Island",0.605,"Christensen",95,0,1,"SG","Pacific",5.1,"Sooke",1.8,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00643158719115,0,"0.550976800976801",0.00305250305250349,"Missing",NA,0.550976800976801,0,1.1019536019536,1.1019536019536,0.550976800976801
"346",351,351,351,"Sooke","BC-SOO-1-SG-1",10,20,0.582994992,18.2,"BC","Vancouver Island",0.565,"Christensen",80.9,0,1,"SG","Pacific",19.1,"Sooke",27.3,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.0032939217048,0.549450549450549,"0.550976800976801",0.00305250305250349,"Missing",NA,0.550976800976801,5.50976800976801,11.019536019536,5.50976800976801,8.26465201465201
"347",352,352,352,"Sooke","BC-SOO-1-SG-1",2,5,0.957278599,5.5,"BC","Vancouver Island",0.647,"Christensen",96.3,0,1,"SG","Pacific",3.7,"Sooke",6.35,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00619359253553,0.555555555555556,"0.550976800976801",0.00305250305250349,"Missing",NA,0.550976800976801,1.1019536019536,2.754884004884,1.6529304029304,1.9284188034188
"348",353,353,353,"Sooke","BC-SOO-1-SG-1",20,30.3,0.765854789,18.8,"BC","Vancouver Island",0.467,"Christensen",77.2,0,1,"SG","Pacific",22.7,"Sooke",45.8,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00357654186463,0.549450549450549,"0.550976800976801",0.00305250305250349,"Missing",NA,0.550976800976801,11.019536019536,16.6945970695971,5.67506105006105,13.8570665445665
"349",354,354,354,"Sooke","BC-SOO-1-SG-1",5,10,0.868946024,9.1,"BC","Vancouver Island",1.06,"Christensen",88.2,0,1,"SG","Pacific",11.8,"Sooke",13.65,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.0092108278544,0.549450549450549,"0.550976800976801",0.00305250305250349,"Missing",NA,0.550976800976801,2.754884004884,5.50976800976801,2.754884004884,4.13232600732601
"350",355,355,355,"Sooke","BC-SOO-2-SG-2",0,2,0.579795058,4.7,"BC","Vancouver Island",0.289,"Christensen",99.9,0,2,"SG","Pacific",0,"Sooke",2.35,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.00167560771762,0,"0.42264073478091",0.00270630375591789,"Missing",NA,0.42264073478091,0,0.84528146956182,0.84528146956182,0.42264073478091
"351",356,356,356,"Sooke","BC-SOO-2-SG-2",2,5,0.491445335,7.2,"BC","Vancouver Island",0.282,"Christensen",100,0,2,"SG","Pacific",0,"Sooke",8.3,"SOO",31277.59156,2.14551e+51,0.115469351,6339.905435,0.0013858758447,0.425531914893617,"0.42264073478091",0.00270630375591789,"Missing",NA,0.42264073478091,0.84528146956182,2.11320367390455,1.26792220434273,1.47924257173319
